Order ID,Order Date,Ship Date,Year,Month,State,Region,Segment,Category,Sub-Category,Product Name,Sales,Cost,Profit,Quantity,Discount,Currency
OD-10756,22-05-2022,23-05-2022,2022,May,Florida,South,Consumer,Furniture,Tables,Product_27,1627.83,1666.48,-38.65,6,0.2,USD
OD-10757,29-03-2022,01-04-2022,2022,March,Florida,South,Corporate,Technology,Laptops,Product_5,1518.75,1599.54,-80.79,9,0.3,USD
OD-10758,22-05-2022,29-05-2022,2022,May,Washington,South,Corporate,Technology,Accessories,Product_1,913.03,703.58,209.45,13,0.0,USD
OD-10759,14-06-2023,15-06-2023,2023,June,New York,Central,Corporate,Furniture,Tables,Product_14,169.86,133.33,36.53,13,0.0,USD
OD-10760,19-10-2023,21-10-2023,2023,October,Ohio,Central,Corporate,Office Supplies,Binders,Product_29,1377.7,1335.83,41.87,9,0.2,USD
OD-10761,18-11-2022,21-11-2022,2022,November,Ohio,West,Home Office,Furniture,Tables,Product_15,1305.56,1404.3,-98.74,15,0.3,USD
OD-10762,11-04-2024,18-04-2024,2024,April,Texas,West,Corporate,Office Supplies,Paper,Product_2,1098.0,1010.03,87.97,7,0.1,USD
OD-10763,08-07-2023,11-07-2023,2023,July,Washington,Central,Home Office,Furniture,Chairs,Product_25,1289.59,938.07,351.52,1,0.0,USD
OD-10764,07-07-2023,12-07-2023,2023,July,Ohio,Central,Home Office,Technology,Phones,Product_17,265.36,287.93,-22.57,1,0.2,USD
OD-10765,04-06-2023,07-06-2023,2023,June,Illinois,East,Corporate,Furniture,Chairs,Product_19,1486.87,1344.52,142.35,8,0.2,USD
OD-10766,04-04-2024,10-04-2024,2024,April,Illinois,West,Corporate,Office Supplies,Art,Product_10,1350.5,1176.84,173.66,14,0.1,USD
OD-10767,17-06-2023,23-06-2023,2023,June,Florida,Central,Home Office,Furniture,Chairs,Product_27,1568.17,1432.31,135.86,8,0.0,USD
OD-10768,12-03-2023,19-03-2023,2023,March,Ohio,East,Consumer,Technology,Phones,Product_29,303.62,373.6,-69.98,4,0.3,USD
OD-10769,25-11-2023,30-11-2023,2023,November,Arizona,South,Corporate,Technology,Laptops,Product_21,875.67,934.4,-58.73,8,0.3,USD
OD-10770,03-03-2023,10-03-2023,2023,March,Arizona,West,Corporate,Furniture,Chairs,Product_5,1937.66,1504.36,433.3,9,0.0,USD
OD-10771,12-04-2023,16-04-2023,2023,April,Washington,West,Home Office,Furniture,Bookcases,Product_30,1906.05,2329.99,-423.94,10,0.3,USD
OD-10772,14-01-2023,19-01-2023,2023,January,Washington,West,Consumer,Technology,Phones,Product_10,1982.49,2039.03,-56.54,5,0.2,USD
OD-10773,21-03-2024,23-03-2024,2024,March,Illinois,South,Consumer,Furniture,Bookcases,Product_29,602.79,753.17,-150.38,3,0.3,USD
OD-10774,15-07-2023,18-07-2023,2023,July,Illinois,South,Corporate,Furniture,Chairs,Product_19,932.13,1054.42,-122.29,6,0.3,USD
OD-10775,08-01-2024,15-01-2024,2024,January,Arizona,West,Home Office,Office Supplies,Binders,Product_25,927.36,772.87,154.49,8,0.1,USD
OD-10776,30-11-2022,01-12-2022,2022,November,Florida,South,Corporate,Office Supplies,Art,Product_29,821.02,583.32,237.7,9,0.0,USD
OD-10777,30-03-2023,05-04-2023,2023,March,California,East,Consumer,Technology,Laptops,Product_19,1278.71,1291.16,-12.45,13,0.2,USD
OD-10778,07-05-2022,13-05-2022,2022,May,California,West,Home Office,Office Supplies,Binders,Product_19,1067.42,1200.14,-132.72,13,0.3,USD
OD-10779,20-01-2022,21-01-2022,2022,January,Illinois,West,Consumer,Office Supplies,Art,Product_26,451.32,554.6,-103.28,14,0.3,USD
OD-10780,01-07-2023,06-07-2023,2023,July,California,East,Corporate,Technology,Accessories,Product_11,902.18,663.18,239.0,7,0.0,USD
OD-10781,21-11-2022,25-11-2022,2022,November,New York,East,Consumer,Technology,Phones,Product_10,330.87,301.57,29.3,5,0.0,USD
OD-10782,22-02-2023,28-02-2023,2023,February,California,Central,Consumer,Furniture,Chairs,Product_23,164.08,142.75,21.33,7,0.0,USD
OD-10783,27-02-2023,02-03-2023,2023,February,Florida,East,Consumer,Technology,Accessories,Product_8,1516.66,1405.57,111.09,10,0.1,USD
OD-10784,10-02-2024,15-02-2024,2024,February,Washington,Central,Consumer,Technology,Phones,Product_15,1128.59,1402.58,-273.99,2,0.3,USD
OD-10785,11-10-2023,13-10-2023,2023,October,New York,East,Consumer,Furniture,Tables,Product_10,1158.08,855.16,302.92,8,0.0,USD
OD-10786,28-05-2023,30-05-2023,2023,May,Ohio,West,Consumer,Furniture,Tables,Product_30,1132.55,845.83,286.72,1,0.0,USD
OD-10787,29-04-2024,04-05-2024,2024,April,California,West,Consumer,Technology,Laptops,Product_30,1847.53,1736.91,110.62,5,0.2,USD
OD-10788,25-01-2023,28-01-2023,2023,January,New York,Central,Consumer,Office Supplies,Binders,Product_24,1091.47,1230.71,-139.24,2,0.2,USD
OD-10789,17-12-2023,18-12-2023,2023,December,Florida,Central,Corporate,Furniture,Bookcases,Product_20,1034.4,960.98,73.42,13,0.2,USD
OD-10790,17-12-2022,23-12-2022,2022,December,Florida,South,Corporate,Technology,Laptops,Product_22,1966.89,1839.14,127.75,6,0.1,USD
OD-10791,06-09-2023,09-09-2023,2023,September,California,West,Home Office,Furniture,Bookcases,Product_20,979.23,765.58,213.65,15,0.0,USD
OD-10792,28-02-2023,05-03-2023,2023,February,Texas,South,Corporate,Office Supplies,Art,Product_26,1759.6,1434.67,324.93,11,0.0,USD
OD-10793,02-05-2024,09-05-2024,2024,May,Ohio,East,Corporate,Office Supplies,Paper,Product_27,1222.56,1027.21,195.35,7,0.1,USD
OD-10794,11-04-2024,17-04-2024,2024,April,Florida,South,Corporate,Furniture,Chairs,Product_15,68.26,51.9,16.36,12,0.0,USD
OD-10795,28-11-2023,04-12-2023,2023,November,Illinois,East,Home Office,Technology,Phones,Product_26,1449.73,1461.58,-11.85,4,0.3,USD
OD-10796,07-02-2022,10-02-2022,2022,February,Florida,West,Consumer,Technology,Laptops,Product_27,1294.95,1304.95,-10.0,2,0.2,USD
OD-10797,21-05-2023,23-05-2023,2023,May,New York,West,Consumer,Office Supplies,Binders,Product_24,176.85,146.74,30.11,5,0.1,USD
OD-10798,17-01-2024,24-01-2024,2024,January,Illinois,East,Home Office,Technology,Phones,Product_22,1142.23,817.3,324.93,8,0.0,USD
OD-10799,19-10-2023,25-10-2023,2023,October,Ohio,Central,Corporate,Office Supplies,Binders,Product_9,287.35,323.59,-36.24,9,0.3,USD
OD-10800,14-06-2023,21-06-2023,2023,June,Illinois,West,Consumer,Furniture,Bookcases,Product_30,869.12,998.37,-129.25,8,0.2,USD
OD-10801,19-07-2022,22-07-2022,2022,July,Florida,East,Home Office,Furniture,Bookcases,Product_23,876.45,877.13,-0.68,2,0.1,USD
OD-10802,04-12-2022,07-12-2022,2022,December,Arizona,East,Consumer,Furniture,Bookcases,Product_14,1625.72,1527.97,97.75,10,0.2,USD
OD-10803,11-09-2022,12-09-2022,2022,September,Washington,Central,Consumer,Technology,Phones,Product_17,1598.52,1692.79,-94.27,2,0.3,USD
OD-10804,03-10-2023,07-10-2023,2023,October,California,East,Consumer,Office Supplies,Binders,Product_13,660.89,498.53,162.36,14,0.0,USD
OD-10805,05-03-2022,12-03-2022,2022,March,Ohio,Central,Home Office,Technology,Phones,Product_3,248.56,217.81,30.75,1,0.0,USD
OD-10806,26-01-2023,30-01-2023,2023,January,California,South,Consumer,Furniture,Bookcases,Product_15,798.64,822.61,-23.97,13,0.3,USD
OD-10807,27-09-2023,28-09-2023,2023,September,Washington,East,Corporate,Technology,Laptops,Product_19,425.34,340.79,84.55,2,0.0,USD
OD-10808,11-03-2022,16-03-2022,2022,March,Illinois,West,Home Office,Furniture,Bookcases,Product_12,870.96,1048.22,-177.26,12,0.3,USD
OD-10809,21-05-2022,28-05-2022,2022,May,Ohio,West,Corporate,Furniture,Chairs,Product_17,1921.5,2060.24,-138.74,13,0.2,USD
OD-10810,09-07-2023,16-07-2023,2023,July,Washington,South,Corporate,Furniture,Chairs,Product_10,769.22,796.66,-27.44,1,0.1,USD
OD-10811,04-06-2023,11-06-2023,2023,June,Florida,South,Corporate,Office Supplies,Binders,Product_7,1299.08,1123.2,175.88,4,0.0,USD
OD-10812,15-11-2023,19-11-2023,2023,November,Washington,South,Home Office,Office Supplies,Art,Product_28,1177.9,1231.29,-53.39,6,0.2,USD
OD-10813,16-06-2022,17-06-2022,2022,June,California,South,Consumer,Technology,Phones,Product_21,484.9,530.49,-45.59,4,0.3,USD
OD-10814,02-09-2022,06-09-2022,2022,September,Ohio,South,Consumer,Office Supplies,Paper,Product_6,1660.86,1905.88,-245.02,1,0.2,USD
OD-10815,02-01-2023,03-01-2023,2023,January,Arizona,West,Corporate,Office Supplies,Binders,Product_7,1281.1,1459.2,-178.1,15,0.2,USD
OD-10816,31-01-2022,02-02-2022,2022,January,Illinois,West,Consumer,Furniture,Tables,Product_24,389.85,391.94,-2.09,14,0.1,USD
OD-10817,23-01-2022,25-01-2022,2022,January,New York,East,Home Office,Technology,Phones,Product_13,1326.99,1148.38,178.61,15,0.0,USD
OD-10818,04-08-2022,07-08-2022,2022,August,New York,Central,Corporate,Technology,Phones,Product_17,1955.35,2014.8,-59.45,10,0.3,USD
OD-10819,08-03-2022,09-03-2022,2022,March,Ohio,West,Consumer,Furniture,Chairs,Product_23,779.8,784.29,-4.49,10,0.3,USD
OD-10820,08-09-2022,09-09-2022,2022,September,Illinois,West,Home Office,Office Supplies,Art,Product_26,339.71,269.27,70.44,4,0.0,USD
OD-10821,14-10-2022,21-10-2022,2022,October,Texas,South,Consumer,Furniture,Bookcases,Product_26,967.8,878.9,88.9,11,0.0,USD
OD-10822,02-02-2023,09-02-2023,2023,February,Arizona,Central,Corporate,Office Supplies,Art,Product_6,677.56,725.73,-48.17,6,0.3,USD
OD-10823,22-05-2023,26-05-2023,2023,May,California,South,Home Office,Technology,Laptops,Product_7,478.08,494.43,-16.35,4,0.3,USD
OD-10824,10-02-2023,12-02-2023,2023,February,New York,South,Home Office,Technology,Accessories,Product_30,1692.74,1551.26,141.48,5,0.0,USD
OD-10825,28-03-2022,31-03-2022,2022,March,California,Central,Consumer,Technology,Laptops,Product_15,1048.91,1192.83,-143.92,6,0.3,USD
OD-10826,19-03-2023,23-03-2023,2023,March,Ohio,Central,Corporate,Technology,Accessories,Product_1,400.15,395.61,4.54,4,0.2,USD
OD-10827,03-01-2023,04-01-2023,2023,January,Florida,East,Corporate,Technology,Laptops,Product_4,281.25,228.8,52.45,6,0.0,USD
OD-10828,08-12-2022,10-12-2022,2022,December,Illinois,Central,Corporate,Office Supplies,Paper,Product_7,1426.0,1636.86,-210.86,3,0.2,USD
OD-10829,03-11-2022,06-11-2022,2022,November,California,South,Home Office,Technology,Accessories,Product_16,1325.48,1104.96,220.52,13,0.1,USD
OD-10830,22-08-2022,24-08-2022,2022,August,Florida,West,Corporate,Office Supplies,Art,Product_17,1194.66,1277.54,-82.88,9,0.3,USD
OD-10831,18-04-2023,21-04-2023,2023,April,Ohio,West,Corporate,Furniture,Tables,Product_7,905.43,775.34,130.09,14,0.0,USD
OD-10832,15-08-2023,22-08-2023,2023,August,Washington,East,Corporate,Furniture,Tables,Product_11,489.71,518.74,-29.03,7,0.3,USD
OD-10833,09-12-2023,14-12-2023,2023,December,California,East,Home Office,Technology,Accessories,Product_30,321.31,322.9,-1.59,6,0.3,USD
OD-10834,29-07-2022,02-08-2022,2022,July,Arizona,South,Consumer,Furniture,Bookcases,Product_4,691.24,778.81,-87.57,8,0.2,USD
OD-10835,17-04-2022,23-04-2022,2022,April,Arizona,East,Home Office,Office Supplies,Binders,Product_1,414.05,488.18,-74.13,2,0.3,USD
OD-10836,27-08-2022,30-08-2022,2022,August,California,East,Corporate,Office Supplies,Art,Product_12,1061.14,992.24,68.9,3,0.2,USD
OD-10837,25-02-2023,01-03-2023,2023,February,Ohio,West,Home Office,Furniture,Chairs,Product_16,1499.13,1525.39,-26.26,7,0.1,USD
OD-10838,30-07-2022,02-08-2022,2022,July,Illinois,South,Consumer,Technology,Laptops,Product_19,445.8,526.55,-80.75,12,0.3,USD
OD-10839,08-01-2022,10-01-2022,2022,January,Florida,South,Home Office,Technology,Phones,Product_17,691.34,784.64,-93.3,10,0.3,USD
OD-10840,13-08-2023,14-08-2023,2023,August,Arizona,Central,Home Office,Office Supplies,Binders,Product_12,1415.62,1489.55,-73.93,12,0.2,USD
OD-10841,23-04-2024,30-04-2024,2024,April,Ohio,West,Consumer,Furniture,Tables,Product_15,800.1,700.38,99.72,11,0.1,USD
OD-10842,08-04-2022,12-04-2022,2022,April,Illinois,West,Consumer,Office Supplies,Binders,Product_29,1274.76,988.56,286.2,5,0.0,USD
OD-10843,10-01-2024,12-01-2024,2024,January,Texas,East,Corporate,Technology,Accessories,Product_25,255.19,267.31,-12.12,13,0.2,USD
OD-10844,18-06-2022,21-06-2022,2022,June,California,East,Corporate,Furniture,Bookcases,Product_3,1295.79,1496.26,-200.47,11,0.3,USD
OD-10845,03-02-2024,07-02-2024,2024,February,Illinois,East,Consumer,Furniture,Tables,Product_4,1432.74,1407.56,25.18,3,0.2,USD
OD-10846,21-04-2023,25-04-2023,2023,April,Florida,East,Home Office,Technology,Phones,Product_23,1902.54,1987.95,-85.41,3,0.3,USD
OD-10847,11-05-2024,13-05-2024,2024,May,Illinois,East,Consumer,Furniture,Chairs,Product_4,1092.57,1126.01,-33.44,7,0.1,USD
OD-10848,21-02-2024,22-02-2024,2024,February,Washington,West,Corporate,Office Supplies,Paper,Product_6,472.51,443.92,28.59,1,0.1,USD
OD-10849,18-02-2022,25-02-2022,2022,February,Illinois,East,Corporate,Office Supplies,Art,Product_15,152.21,115.21,37.0,1,0.0,USD
OD-10850,25-02-2024,27-02-2024,2024,February,Texas,West,Consumer,Furniture,Tables,Product_1,872.28,824.19,48.09,1,0.2,USD
OD-10851,28-11-2023,04-12-2023,2023,November,New York,East,Home Office,Furniture,Chairs,Product_24,375.74,280.34,95.4,7,0.0,USD
OD-10852,27-11-2022,02-12-2022,2022,November,Ohio,West,Home Office,Office Supplies,Binders,Product_14,285.57,245.83,39.74,4,0.0,USD
OD-10853,27-06-2022,28-06-2022,2022,June,Ohio,Central,Consumer,Technology,Laptops,Product_7,944.61,932.82,11.79,2,0.2,USD
OD-10854,13-01-2023,14-01-2023,2023,January,Arizona,South,Corporate,Furniture,Chairs,Product_4,1439.44,1420.75,18.69,13,0.1,USD
OD-10855,08-04-2022,13-04-2022,2022,April,New York,South,Home Office,Technology,Laptops,Product_11,391.9,354.86,37.04,13,0.2,USD
OD-10856,14-11-2023,18-11-2023,2023,November,Arizona,East,Home Office,Furniture,Tables,Product_13,1046.5,967.12,79.38,12,0.1,USD
OD-10857,23-12-2023,24-12-2023,2023,December,Florida,East,Corporate,Furniture,Chairs,Product_24,885.57,828.02,57.55,4,0.0,USD
OD-10858,19-01-2023,23-01-2023,2023,January,Florida,West,Corporate,Technology,Phones,Product_21,123.92,132.0,-8.08,15,0.3,USD
OD-10859,03-12-2022,05-12-2022,2022,December,Ohio,East,Home Office,Technology,Accessories,Product_21,1634.79,1459.45,175.34,13,0.0,USD
OD-10860,21-01-2024,24-01-2024,2024,January,California,West,Home Office,Technology,Phones,Product_30,1839.47,1651.81,187.66,4,0.1,USD
OD-10861,26-01-2023,31-01-2023,2023,January,California,South,Home Office,Technology,Phones,Product_3,1746.24,1810.8,-64.56,2,0.1,USD
OD-10862,25-05-2022,27-05-2022,2022,May,Florida,West,Home Office,Furniture,Chairs,Product_8,1039.48,1218.41,-178.93,7,0.3,USD
OD-10863,09-01-2024,11-01-2024,2024,January,Florida,West,Home Office,Furniture,Tables,Product_10,606.44,595.55,10.89,8,0.1,USD
OD-10864,11-03-2024,15-03-2024,2024,March,New York,South,Corporate,Furniture,Tables,Product_16,910.68,965.25,-54.57,9,0.3,USD
OD-10865,19-04-2024,26-04-2024,2024,April,Texas,South,Corporate,Technology,Phones,Product_25,1817.59,1657.25,160.34,5,0.1,USD
OD-10866,29-06-2022,02-07-2022,2022,June,Illinois,Central,Corporate,Technology,Accessories,Product_13,1146.18,993.38,152.8,8,0.0,USD
OD-10867,03-01-2024,07-01-2024,2024,January,California,West,Consumer,Furniture,Chairs,Product_28,1026.36,1054.21,-27.85,12,0.2,USD
OD-10868,02-03-2023,06-03-2023,2023,March,Illinois,South,Corporate,Office Supplies,Paper,Product_21,1975.67,2032.47,-56.8,2,0.3,USD
OD-10869,08-05-2022,12-05-2022,2022,May,Illinois,West,Corporate,Office Supplies,Binders,Product_25,1830.52,1871.89,-41.37,12,0.2,USD
OD-10870,16-05-2023,22-05-2023,2023,May,Ohio,East,Home Office,Office Supplies,Paper,Product_30,876.88,816.0,60.88,4,0.1,USD
OD-10871,12-04-2024,15-04-2024,2024,April,New York,East,Home Office,Office Supplies,Art,Product_9,1230.6,1213.9,16.7,11,0.1,USD
OD-10872,09-09-2023,14-09-2023,2023,September,Texas,East,Consumer,Office Supplies,Binders,Product_21,1437.64,1543.28,-105.64,7,0.3,USD
OD-10873,24-03-2022,29-03-2022,2022,March,Illinois,West,Corporate,Furniture,Tables,Product_23,639.33,705.49,-66.16,9,0.3,USD
OD-10874,22-01-2024,26-01-2024,2024,January,Washington,East,Home Office,Office Supplies,Binders,Product_27,328.29,268.38,59.91,12,0.1,USD
OD-10875,12-02-2023,18-02-2023,2023,February,California,West,Corporate,Technology,Phones,Product_4,186.19,208.3,-22.11,12,0.3,USD
OD-10876,02-11-2023,05-11-2023,2023,November,Washington,West,Consumer,Office Supplies,Paper,Product_6,1422.89,1713.88,-290.99,4,0.3,USD
OD-10877,23-04-2022,27-04-2022,2022,April,California,West,Consumer,Office Supplies,Binders,Product_24,406.32,400.29,6.03,13,0.1,USD
OD-10878,11-06-2024,15-06-2024,2024,June,New York,East,Home Office,Technology,Laptops,Product_3,621.59,547.5,74.09,7,0.0,USD
OD-10879,17-12-2022,18-12-2022,2022,December,Texas,South,Corporate,Office Supplies,Binders,Product_1,169.06,132.49,36.57,13,0.0,USD
OD-10880,19-03-2024,20-03-2024,2024,March,Illinois,East,Corporate,Furniture,Chairs,Product_30,997.56,996.47,1.09,13,0.2,USD
OD-10881,11-12-2022,14-12-2022,2022,December,Washington,Central,Consumer,Office Supplies,Paper,Product_22,827.02,584.02,243.0,10,0.0,USD
OD-10882,13-06-2024,16-06-2024,2024,June,Ohio,South,Home Office,Furniture,Chairs,Product_24,1679.07,1752.24,-73.17,15,0.1,USD
OD-10883,06-05-2022,13-05-2022,2022,May,Arizona,West,Corporate,Office Supplies,Paper,Product_20,1388.06,1556.39,-168.33,14,0.3,USD
OD-10884,08-11-2023,10-11-2023,2023,November,Washington,Central,Consumer,Furniture,Bookcases,Product_28,139.22,136.51,2.71,13,0.2,USD
OD-10885,28-08-2022,02-09-2022,2022,August,Ohio,East,Corporate,Technology,Accessories,Product_30,1885.88,1445.4,440.48,8,0.0,USD
OD-10886,28-10-2022,02-11-2022,2022,October,California,West,Home Office,Furniture,Bookcases,Product_5,1020.95,961.64,59.31,2,0.2,USD
OD-10887,16-07-2023,23-07-2023,2023,July,Arizona,South,Consumer,Technology,Phones,Product_22,1104.3,1112.46,-8.16,4,0.1,USD
OD-10888,07-11-2023,13-11-2023,2023,November,California,South,Home Office,Furniture,Chairs,Product_6,1861.56,1970.32,-108.76,6,0.3,USD
OD-10889,14-08-2022,20-08-2022,2022,August,Texas,South,Home Office,Technology,Laptops,Product_22,314.73,386.3,-71.57,9,0.3,USD
OD-10890,10-12-2023,13-12-2023,2023,December,Washington,East,Home Office,Furniture,Bookcases,Product_13,1824.83,1982.71,-157.88,12,0.3,USD
OD-10891,14-03-2024,19-03-2024,2024,March,Texas,West,Corporate,Technology,Phones,Product_10,220.98,213.21,7.77,2,0.2,USD
OD-10892,12-07-2022,18-07-2022,2022,July,Washington,Central,Consumer,Furniture,Bookcases,Product_13,1174.99,1333.06,-158.07,1,0.2,USD
OD-10893,03-07-2023,05-07-2023,2023,July,New York,Central,Corporate,Technology,Accessories,Product_17,1344.3,1375.69,-31.39,10,0.1,USD
OD-10894,10-01-2022,15-01-2022,2022,January,Florida,West,Corporate,Technology,Accessories,Product_16,1375.96,1532.18,-156.22,3,0.2,USD
OD-10895,13-11-2023,20-11-2023,2023,November,Texas,Central,Corporate,Office Supplies,Binders,Product_9,1993.85,2177.74,-183.89,12,0.3,USD
OD-10896,09-08-2022,13-08-2022,2022,August,Washington,South,Consumer,Technology,Laptops,Product_5,1664.38,1456.16,208.22,4,0.1,USD
OD-10897,23-02-2022,02-03-2022,2022,February,New York,South,Corporate,Furniture,Tables,Product_1,1118.49,1208.56,-90.07,6,0.3,USD
OD-10898,23-12-2022,30-12-2022,2022,December,Illinois,East,Home Office,Technology,Accessories,Product_10,1407.93,1725.66,-317.73,4,0.3,USD
OD-10899,28-11-2022,05-12-2022,2022,November,New York,Central,Corporate,Office Supplies,Binders,Product_19,318.24,374.64,-56.4,12,0.3,USD
OD-10900,29-05-2022,31-05-2022,2022,May,California,West,Home Office,Furniture,Bookcases,Product_12,1465.62,1143.8,321.82,10,0.0,USD
OD-10901,29-05-2024,31-05-2024,2024,May,Texas,West,Consumer,Technology,Accessories,Product_12,1949.61,1794.93,154.68,3,0.0,USD
OD-10902,12-06-2023,18-06-2023,2023,June,Ohio,South,Consumer,Technology,Laptops,Product_8,116.29,131.16,-14.87,4,0.3,USD
OD-10903,06-12-2023,11-12-2023,2023,December,Texas,South,Home Office,Furniture,Bookcases,Product_25,954.16,1127.05,-172.89,14,0.3,USD
OD-10904,31-10-2023,04-11-2023,2023,October,Texas,East,Consumer,Technology,Phones,Product_4,1003.98,1048.4,-44.42,11,0.1,USD
OD-10905,10-08-2023,15-08-2023,2023,August,New York,East,Home Office,Technology,Accessories,Product_13,994.17,1168.56,-174.39,11,0.3,USD
OD-10906,09-05-2022,10-05-2022,2022,May,California,West,Corporate,Technology,Phones,Product_13,1134.32,1399.77,-265.45,9,0.3,USD
OD-10907,07-05-2024,12-05-2024,2024,May,Texas,East,Consumer,Office Supplies,Art,Product_6,1730.91,1815.15,-84.24,12,0.1,USD
OD-10908,03-04-2023,10-04-2023,2023,April,Florida,East,Consumer,Technology,Phones,Product_21,364.36,341.46,22.9,9,0.2,USD
OD-10909,05-02-2022,06-02-2022,2022,February,New York,Central,Corporate,Furniture,Bookcases,Product_14,1955.35,1736.19,219.16,11,0.0,USD
OD-10910,17-02-2022,22-02-2022,2022,February,Arizona,South,Consumer,Technology,Laptops,Product_23,660.23,659.21,1.02,15,0.2,USD
OD-10911,07-06-2023,09-06-2023,2023,June,California,East,Consumer,Office Supplies,Binders,Product_7,326.25,264.47,61.78,14,0.1,USD
OD-10912,09-09-2023,14-09-2023,2023,September,New York,Central,Corporate,Furniture,Bookcases,Product_24,1263.51,1370.7,-107.19,2,0.2,USD
OD-10913,28-10-2023,30-10-2023,2023,October,Ohio,East,Corporate,Technology,Accessories,Product_23,329.33,261.03,68.3,4,0.0,USD
OD-10914,03-10-2022,09-10-2022,2022,October,Washington,West,Home Office,Office Supplies,Art,Product_19,1331.77,1258.63,73.14,14,0.1,USD
OD-10915,07-06-2022,10-06-2022,2022,June,Florida,East,Home Office,Technology,Accessories,Product_3,576.74,449.28,127.46,9,0.0,USD
OD-10916,21-02-2023,22-02-2023,2023,February,Washington,East,Corporate,Technology,Laptops,Product_25,582.84,572.11,10.73,14,0.1,USD
OD-10917,11-04-2022,15-04-2022,2022,April,New York,East,Consumer,Furniture,Tables,Product_17,1470.24,1802.68,-332.44,5,0.3,USD
OD-10918,24-12-2022,30-12-2022,2022,December,Texas,Central,Home Office,Office Supplies,Paper,Product_29,143.53,172.93,-29.4,6,0.3,USD
OD-10919,05-04-2024,11-04-2024,2024,April,New York,South,Corporate,Office Supplies,Art,Product_9,68.52,60.68,7.84,9,0.1,USD
OD-10920,27-05-2022,31-05-2022,2022,May,Washington,Central,Consumer,Office Supplies,Art,Product_23,1566.18,1680.99,-114.81,11,0.3,USD
OD-10921,07-07-2022,11-07-2022,2022,July,Ohio,Central,Corporate,Technology,Accessories,Product_17,1886.27,1836.67,49.6,15,0.1,USD
OD-10922,28-05-2024,29-05-2024,2024,May,Texas,Central,Consumer,Technology,Accessories,Product_3,1473.41,1335.16,138.25,2,0.1,USD
OD-10923,28-03-2022,03-04-2022,2022,March,Ohio,South,Consumer,Technology,Laptops,Product_22,1041.93,969.08,72.85,12,0.1,USD
OD-10924,12-06-2023,18-06-2023,2023,June,California,East,Corporate,Office Supplies,Art,Product_20,420.86,324.68,96.18,14,0.0,USD
OD-10925,21-12-2023,26-12-2023,2023,December,California,West,Home Office,Office Supplies,Paper,Product_20,924.87,930.69,-5.82,3,0.1,USD
OD-10926,11-01-2023,18-01-2023,2023,January,Ohio,Central,Consumer,Furniture,Bookcases,Product_16,789.23,683.09,106.14,6,0.0,USD
OD-10927,27-11-2023,29-11-2023,2023,November,Arizona,Central,Corporate,Office Supplies,Binders,Product_10,566.26,677.04,-110.78,1,0.3,USD
OD-10928,09-11-2022,15-11-2022,2022,November,Arizona,South,Home Office,Office Supplies,Binders,Product_2,743.7,868.54,-124.84,10,0.3,USD
OD-10929,29-12-2022,30-12-2022,2022,December,Washington,West,Corporate,Furniture,Tables,Product_1,247.61,254.74,-7.13,8,0.1,USD
OD-10930,11-06-2023,13-06-2023,2023,June,New York,South,Consumer,Technology,Phones,Product_25,1330.44,1531.55,-201.11,4,0.3,USD
OD-10931,03-11-2022,06-11-2022,2022,November,Arizona,Central,Consumer,Technology,Phones,Product_22,1686.75,1621.92,64.83,3,0.1,USD
OD-10932,21-03-2023,22-03-2023,2023,March,Florida,West,Consumer,Technology,Laptops,Product_10,128.5,136.73,-8.23,7,0.3,USD
OD-10933,02-02-2022,04-02-2022,2022,February,Illinois,South,Home Office,Office Supplies,Binders,Product_4,871.14,914.74,-43.6,9,0.3,USD
OD-10934,02-01-2024,04-01-2024,2024,January,Texas,South,Consumer,Technology,Accessories,Product_4,1595.79,1538.29,57.5,3,0.1,USD
OD-10935,14-01-2022,21-01-2022,2022,January,Washington,East,Home Office,Office Supplies,Binders,Product_14,1954.06,1644.18,309.88,12,0.0,USD
OD-10936,24-10-2022,27-10-2022,2022,October,New York,South,Consumer,Technology,Phones,Product_24,1046.92,1003.28,43.64,4,0.2,USD
OD-10937,03-06-2024,06-06-2024,2024,June,Arizona,South,Consumer,Office Supplies,Binders,Product_23,1576.3,1580.77,-4.47,2,0.1,USD
OD-10938,25-05-2024,30-05-2024,2024,May,Texas,West,Consumer,Office Supplies,Art,Product_5,832.5,680.76,151.74,5,0.1,USD
OD-10939,13-03-2023,14-03-2023,2023,March,Ohio,East,Consumer,Office Supplies,Binders,Product_14,1073.69,1067.85,5.84,12,0.1,USD
OD-10940,13-03-2023,17-03-2023,2023,March,California,South,Home Office,Furniture,Bookcases,Product_10,264.61,241.92,22.69,6,0.2,USD
OD-10941,30-12-2023,03-01-2024,2023,December,California,East,Consumer,Furniture,Tables,Product_1,151.65,166.36,-14.71,12,0.2,USD
OD-10942,29-04-2023,02-05-2023,2023,April,Illinois,South,Consumer,Office Supplies,Binders,Product_16,758.98,702.65,56.33,5,0.0,USD
OD-10943,14-01-2022,20-01-2022,2022,January,Washington,Central,Corporate,Office Supplies,Binders,Product_24,1568.68,1710.55,-141.87,9,0.2,USD
OD-10944,10-10-2022,12-10-2022,2022,October,New York,East,Consumer,Office Supplies,Paper,Product_21,1498.05,1203.47,294.58,2,0.0,USD
